project_code,year,title,director,keywords,amount,area,start_date,end_date
D05I10308,2005,"Escenarios Contextualizados De Apoyo A La Educación Escolar Mediante Videojuegos Educativos: Din Micas Colaborativas/Competitivas, Diseño Cognitivo Y Ciencias Cognitivas Del Aprendizaje E Investigación En El Campo De Los Juegos, Aplicados A La Educación",Pablo Dartnell Roy,"Escenarios Educativo, Diseño Cognitivo, Videojuegos",242000.0,Agropecuaria,3/5/2007,10/29/2009
D05I10323,2005,Desarrollo Del Cultivo De Robsonella Fontaniana  (Pulpito) Orientado A La Elaboracion De Productos G Ourmet,Maria Gonzalez Sepulveda,"Cultivo, Pulpos, Paralarvas",315000.0,Agropecuaria,3/30/2007,3/31/2011
D05I10336,2005,Desarrollo Del Cultivo De Pepino De Mar (Apostichopus Japonicus) A Escala Piloto En Chile.,Hector Bustos Rojas,"A. Japonicus, Pepino De Mar, Cultivo",300000.0,Agropecuaria,1/2/2007,7/1/2009
D05I10341,2005,Modelo De Interacciones A Distancia Para El Perfeccionamiento Y Trabajo En Educación Tecnológica A T Ravés De La Internet,Francisca Elton Necochea,"Modelo E-Learning, Ed. Tecnológica, Formación Docente",150000.0,Tic,3/5/2007,12/4/2010
D05I10357,2005,Evaluación De Zonas De Captación Para La Producción Y Transporte De Semilla Certificada De Mytilus C Hilensis En El Sur De Chile.,Carlos Varela Santibanez,"Cultivo Choritos, Captación De Semilla, Semilla Certificada",240000.0,Agropecuaria,1/2/2007,9/2/2009
D05I10358,2005,Desarrollo De Capacidades De Programación De Secuencias Para Resonancia Magnética Empleando Programa Ción Orientada A Aspectos,Pablo Irarrazaval Mena,"Resonancia Magnética, Aspectos, Secuencias",347200.0,Tic,1/1/2007,8/31/2010
D05I10364,2005,Sistema De Integración Informativa.,M. Pellegrini Ripamonti,"Televisión, Periodismo, Regiones",178800.0,Otros,3/25/2007,6/25/2009
D05I10366,2005,Investigación Y Desarrollo De Terapias Biológicas Optimizadas Para Tumores Urológicos,Flavio Salazar Onfray,"Cáncer, Inmunología, Inmunoterapia",277500.0,Salud,2/1/2007,4/30/2010
D05I10383,2005,Desarrollo Y Aplicaciones De Nuevos Nanocompuestos Termoplásticos,Bernabe Rivas Quiroz,"Nanoarcillas, Polipropileno, Nanocompuestos",214200.0,Tic,1/2/2007,11/30/2010
D05I10386,2005,Produccion De Juveniles Infertiles De Abalon Para El Cultivo Intensivo En Mar.,Dieter Konow Hott,"Juveniles, Abalon, Cultivo",200000.0,Agropecuaria,1/2/2007,8/2/2009
D05I10391,2005,Utilizacion De Brassica Napus Para La Producción De Biodiesel: Desarrollo Y Optimización Del Proceso,Robinson Betancourt Astete,"Biodiesel, Raps, Proceso",271900.0,Manufactura,1/2/2007,5/31/2010
D05I10392,2005,Producción De Erizo (Loxechinus Albus) Mediante El Cultivo De Fondo,Sergio Olave Morales,"Cultivo, Erizo (L. Albus), Fondo Submareal",280000.0,Agropecuaria,3/1/2007,11/30/2009
D05I10398,2005,Programa De Identificación Y Educación Para Estudiantes Con Talentos Académicos Del Primer Ciclo Bás Ico De Escuelas Municipales: Evaluación De Impacto Para La Transferencia Al Sistema Escolar,Violeta Arancibia Clavel,"Educación, Talento Académico, Sistema Educacional",228400.0,Educación,12/1/2006,7/30/2010
D05I10410,2005,"Diseño, Implementación Y Evaluación De Un Modelo Psicosocial De Desarrollo Basado En Competencias Pa Ra La Sustentabilidad De Las Acciones De Intervención",Maria Campos Carreño,"Modelo Psicosocial, Socioconstructivismo, Investig - Acción",101080.0,Otros,3/5/2007,1/31/2009
D05I10412,2005,Aplicación De Nueva Tecnologia De Oxigenacion Y Renovacion De Agua En La Acuicultura.,Alberto Medina Aguilera,"Acuicultura, Oxigenacion, Tecnologia",169000.0,Pesca Y Acuicultura,12/1/2006,5/30/2009
D05I10416,2005,"Principio Biofarmaceutico Con Propiedad Espermicida, Obtenido De Latrodectus Mactans",Fernando Romero Mejia,"Farmacología, Fisiología, Urología",365000.0,Salud,2/5/2007,5/5/2010
D05I10432,2005,"Generación Eléctrica A Gran Escala A Partir De Energía Solar, Recurso Renovable Y No Contaminante",Eduardo Morales Verdugo,"Centrales Solares, Chimenea Solar, Colector Solar",256900.0,Energía,6/18/2007,11/30/2009
D06I1005,2006,Desarrollo De Tecnologías De Generación De Anticuerpos Monoclonales Completamente Humanos: Producció N De Un Prototipo Contra Receptores Tirosina Quinasa Erbb Para Uso De Terapia Selectiva En Cáncer Gá Strico.,Maria Molina Sampayo,"Cáncer Gástrico, Inmunoterapia, Anticuerpo Recombinante H",450000.0,Salud,11/1/2007,1/30/2011
D06I1008,2006,Desarrollo De Kits Inmunocromatográficos Rápidos Para La Detección De Virus Respiratorios De Importa Ncia En Salud Pública,Alexis Kalergis Parra,"Kit De Deteccion Rapida, Virus Respiratorios, Vrs, Adenovirus, Metaneum",300000.0,Salud,12/28/2007,12/28/2010
D06I1010,2006,Sistematización De Conocimiento Para La Construcción De Una Herramienta De Decisión Para Apoyar El I Cremento De Rescate  De Valor Desde Plantaciones De Pino Radiata Durante Su Proceso De Transformació N En Productos Finales,Mario Meneses Villanueva,"Simulador, Aserrio/Debobinado, Inventario/Trozado",200000.0,Forestal,9/5/2007,9/5/2010
D06I1013,2006,"Utilización De Imágenes Y Videos Digitales Para El Mejoramiento De La Seguridad, Productividad Y Cal Dad En Procesos De Construcción",Luis Alarcon Cardenas,"Seguridad, Camaras Video Digital, Productividad",190000.0,Agropecuaria,12/3/2007,9/30/2010
D06I1014,2006,Desarrollo De Alternativas Proteicas Para La Acuicultura Chilena: Mejoramiento Del Perfil Nutricional De Materias Primas Vegetales A Través De Procesos De Bio-Conversión,Aliro Borquez Ramirez,"Salmonidos, Nutrición Acuícola, Bioconversión Vegetales",402993.0,Pesca Y Acuicultura,12/10/2007,5/30/2011
D06I1015,2006,"Desarrollo De Soluciones De Productividad Para Cadenas De Retail: Tiendas Por Departamento, Tiendas De Especialidad Y Tiendas De Conveniencia",Maximo Bosch Passalacqua,"Gestion, Tecnologias, Retail",187890.0,Agropecuaria,12/5/2007,10/5/2010
D06I1016,2006,Adofaltos: Adoquines Para Pavimentos Articulados Fabricados Con Mezclas Asfálticas En Frío Con Emuls Iones Y Ceniza Fbc,Guillermo Thenoux Zeballos,"Adoquin, Asfalto, Ceniza",155545.0,Tic,12/10/2007,5/9/2010
D06I1017,2006,Desarrollo De Una Nueva Droga Anti-Tumoral Para El Tratamiento De Cánceres Del Tracto Reproductivo F Emenino.,Gareth Owen Jardine,"Cancer Tracto Reproductiv, Droga Anti-Tumoral, Nuevo Tratamiento",173660.0,Salud,12/26/2007,12/26/2011
D06I1020,2006,Mejoramiento De La Productividad De La Salmonicultura Chilena A Través De La Aplicación De Biotecnol Ogía En El Manejo De Gametos Y La Capacitación De Profesionales Y Trabajadores.,Ivan Valdebenito Isler,"Diluyente Espermático, Activador Espermático, Vitrificación",309608.0,Agropecuaria,1/2/2008,8/30/2011
D06I1021,2006,Optimización Y Mejoramiento Biotecnológico De Las Condiciones De Cultivo De La Microalga Verde Botry Ococcus Braunii Para La Obtención De Bio-Hidrocarburos.,Mariella Rivas Alvarez,"Cultivos, Botryococcus, Biodiesel",280000.0,Agropecuaria,12/15/2007,1/31/2011
D06I1023,2006,Estrategias Y Herramientas Para La Enseñanza De La Matemática Basadas En Metáforas,Roberto Araya Schulz,"Estrategias, Metáforas, Didáctica",300000.0,Tic,11/15/2007,3/30/2011
D06I1024,2006,Desarrollo De Las Tecnologias Para La Producción De Juveniles De Congrio Colorado (Genypterus Chilen Sis),Diego Ramirez Carcamo,"Innovación, Acuicultura, Tecnologia",300000.0,Pesca Y Acuicultura,12/4/2007,7/4/2011
D06I1026,2006,Desarrollo De Modelos Anatómicos Mediante Prototipado Rápido Para Optimización Del Abordaje En Cirug Ías Complejas Y Para Apoyo En Docencia De Anatomía Y Prácticas Quirúrgicas,Jorge Ramos Grez,"Biomodelos, Prototipado Rápido, Cirugía Compleja",100000.0,Tic,3/7/2008,12/7/2010
D06I1027,2006,Biotecnología Aplicada A La Producción De Un Híbrido Entre Abalón Rojo Y Verde: Desarrollo De Un Nue Vo Producto Y Prospección Del Mercado Consumidor.,Cristian Gallardo Escarate,"Abalón, Híbridos, Biotecnología",205000.0,Otros,11/1/2007,9/1/2010
D06I1028,2006,"Investigación, Desarrollo E Innovación, Para El Cultivo Industrial Del Arctic Charr (Salvelinus Alpi Nus), En Piscicultura Landbased Marina En Chile.",Alfonso Mardones Lazcano,"Salvelinus, Acuicultura, Trucha",320000.0,Agropecuaria,12/4/2007,12/4/2010
D06I1031,2006,"Sistemas Complejos, Computación Evolutiva Y Aplicaciones A La Planificación Minera",Eric Goles Chacc,"Planificación Minera, Computación Evolutiva, Sistemas Complejos",252800.0,Otros,11/15/2007,11/14/2010
D06I1033,2006,"Mejoramiento De La Eficiencia En La Producción De Alevines De  Trucha  Y Salmón Del Atlántico Mediante El Reforzamiento Nutricional En Los Estados Larvales, Utilizando Micronutrientes De Alto Estandar En La Dieta",Herman Dantagnan Dantagnan,"Dietas, Alevines, Nutrición Acuatica",250000.0,Pesca Y Acuicultura,1/2/2008,12/31/2010
D06I1034,2006,La Buena Casa Diseño Por Envolvente Para Vivienda De Madera Fase Ii: Complejos De Techumbre Y Piso .,Waldo Bustamante Gomez,"Madera, Vivienda, Envolvente",284779.0,Forestal,12/13/2007,9/13/2011
D06I1035,2006,Preservacion De Gonadas De Erizo Mediante La Tecnica De Liofilizacion,Elisa Pacheco Sanchez,"Erizo, Metodo, Liofilizacion",200000.0,Otros,12/1/2007,1/3/2011
D06I1038,2006,"Creación Del Sistema De Registro, Monitoreo, Evaluación Y Certificación De Los Servicios De Asistenc Ia Técnica Educativa A Establecimientos Educacionales.",Cristian Bellei Carvacho,"Mejoramiento Educativo, Asistencia Técnica, Certificación",262021.0,Educación,12/15/2007,8/31/2010
D06I1050,2006,Desarrollo De Envases Activos Con Capacidad Antimicrobiana Para Productos Acuicolas Destinados A La Xportación,Abel Guarda Moraga,"Envases Activos, Antimicrobianos, Prod Acuicolas",200860.0,Manufactura,12/20/2007,3/20/2011
D06I1051,2006,Engorda Comercial De Pulpo Del Sur (Enteroctopus Megalocyathus) En Sistema De Cultivo De Fondo.,Sonia Medrano Correa,"Engorda, Comercial, Pulpo",460000.0,Agropecuaria,1/14/2008,1/14/2012
D06I1054,2006,Depuración Biológica De Bivalvos Destinados Al Consumo Fresco Mediante Controladores Bio-Orgánicos D E Vibrio Parahaemolyticus.,Carlos Aranda Borghero,"Depuracion, Vibriones, Bivalvo",300000.0,Tic,11/5/2007,7/5/2011
D06I1056,2006,"Análisis Y Depuración De Toxinas Lipofílicas, Ácido Domoico Y Amargo Que Permita La Exportación De M Acha (Mesodesma Donacium) Y Almeja (Mulinia Edulis) A Mercados Europeos Desde Bahía Coquimbo",Eduardo Uribe Tapia,"Toxinas Marinas, Desintoxicación, Bivalvos",190000.0,Otros,12/1/2007,9/30/2010
D06I1057,2006,Sistema De Entrenamiento Artroscópico Basado En Visualizacion Interactiva Y Elementos Hapticos,Ricardo Sanchez Schulz,"Artroscopia, Visualizacion, Elementos Hapticos",300769.0,Tic,11/1/2007,11/1/2010
D06I1058,2006,Cultivo Masivo De La Chicoria (Chondracanthus Chamissoi) En La Zona Central  Y Sur De Chile,Marcela Avila Lagos,"Cultivo, Macroalgas, Chondracanthus Chamissoi",260000.0,Agropecuaria,2/1/2008,4/30/2011
D06I1060,2006,Sistema De Evaluación De Ciclo De Vida De La Producción Primaria De Cobre:  Bases De Datos Lci De Re Ferencia Y Modelos Parametrizables,Claudia Peña Urrutia,"Sustentabilidad, Inventarios, Análisis De Ciclo De Vida",190902.0,Agropecuaria,12/20/2007,1/31/2011
D06I1069,2006,Diseño De Una Metodología De Perfeccionamiento Y Enriquecimiento En Matemática Para Alumnos Y Profes Ores Basada En La Estructura Del Razonamiento Lógico-Matemático,Carlos Perez Wilson,"Demostracion, Matematica, Enriquecimiento",199000.0,Tic,12/26/2007,1/31/2011
D06I1077,2006,Desarrollo De Tecnologia Para El Cultivo De Bacalao De Profundidad,Alberto Reyes Campos,"Cultivo De Peces, Bacalao De Profundidad, Chilean Seabass",520000.0,Agropecuaria,1/14/2008,1/14/2013
D06I1079,2006,Obtencion De Variedades Comerciales De Orquideas Chilenas De Climas Frios,Margarita Briceño Toledo,"Orquideas, Variedades, Mejoramiento",500000.0,Otros,10/8/2007,11/8/2012
D06I1081,2006,Aumento Del Potencial Exportador De Carne Bovina Mediante Un Software De Apoyo A La Toma De Decision Es: Modelos Matemáticos-Dinámicos Del Comportamiento De Pradera Permanente Y Producción De Carne,Julio Lopez Fenner,"Software, Carne Bovina, Modelos",237827.0,Tic,12/3/2007,4/30/2011
D06I1084,2006,Desarrollo De Materiales Compuestos Biodegradables Y Su Aplicación En Productos Comerciales De De Al To Valor,Carola Venegas Bravo,"Material, Compuesto, Biodegradable",248718.0,Manufactura,12/3/2007,7/31/2011
D06I1093,2006,"Investigación Y Desarrollo De Los Stocks De Salmonideos Provenientes De Reproductores Salvajes Para Sustentar Su Producción Natural En Las Regiones X, Xi, Xii",Alberto Medina Aguilera,"Salmonideos, Pesca Recreativa, Truchas",315270.0,Pesca Y Acuicultura,2/25/2008,4/30/2011
D06I1094,2006,Sistema Móvil De Monitoreo No Invasivo Y De Gestión De Enfermedades Crónicas Para Pacientes Afectado S De Diabetes,Pablo Reyes Cabrera,"Glucómetro No Invasivo, Telemedicina, M-Health",144369.0,Salud,12/1/2007,11/1/2010
D06I1095,2006,"Optimización De La Generación, Transporte Y Descarga De Pebbles En Circuitos De Molienda Semiautógen A",Luis Magne Ortega,"Molienda Semiautógena, Pulp Lifter, Parrillas",158108.0,Otros,12/15/2007,12/15/2010
D06I1097,2006,Desarrollo De Tecnologías Para La Estabilización Estructural Y Mitigación De Efectos Ambientales Der Ivados De Tranques De Relave,Raul Espinace Abarzua,"Relave, Geotecnia, Fitoestabilizacion",311321.0,Minería,12/4/2007,3/3/2011
D06I1099,2006,Desarrollo De Un Paquete Tecnológico Para Producir Bioenergía A Partir De Algas,Carmen Seguel Neira,"Algas, Energia, Biocombustibles",379837.0,Pesca Y Acuicultura,11/15/2007,3/15/2011
D06I1100,2006,Sistema De Soporte De Decisiones  Para Cultivos De Rotación Basado En Integración Sig-Modelos De Sim Ulación-Estaciones Meteorológicas Remotas Ssd-Sigmsem,Andres Avila Barrera,"Sensores Remotos, Modelos De Simulación, Sistema De Información Ge",346818.0,Agropecuaria,3/1/2008,4/1/2012
D07I1003,2007,Tecnología Sustentable Para La Producción De Cerezas De Exportación En La Zona Centro-Sur De Chile ( Los Angeles A Osorno),Tomas Cooper Cortes,"Producción De Cerezas, Producción Integrada, Centro Tecnológico",299000.0,Otros,3/2/2009,3/2/2014
D07I1006,2007,"Segunda Generación De Sistemas De Reducción De Vibraciones Para Estructuras: Sistemas Semiactivos, C Ompuestos, Y Autocentrantes.",Juan De La Llera Martin,"Disipadores Semiactivos,, Reducción De Vibraciones, Control De Desempeño Estr",448000.0,Infraestructura,3/1/2009,3/1/2012
D07I1008,2007,"Purificación De Biogas Y Conversión De Dióxido De Carbono A Metano (Gas Natural), Mediante Procesos Bacterianos.",Maria Varnero Moreno,"Crisis Energética, Purificación Y Enriquecim, Fuente De Gas Natural",219000.0,Salud,3/2/2009,7/31/2012
D07I1012,2007,Herramientas Para La Gestión De Pabellones Quirúrgicos Y De Sus Recursos Asociados,Francisco Ramis Lanyon,"Pabellones Quirúrgicos, Programación De Tablas De, Costos De Prestaciones Qu",237000.0,Otros,4/29/2009,3/29/2012
D07I1014,2007,Desarrollo De Productos De Uso Tópico Para El Cuidado De Heridas Y Capilar,Roberto Ebensperger Gonzalez,"Terapia Celular, Heridas Crónicas Segunda, Caida De Pelo",354000.0,Salud,12/20/2008,12/20/2011
D07I1015,2007,Desarrollo E Implementacion De Las Tecnologías De Acondicionamiento Y Reproducción De Peces Pelagico S: Bonito (Sarda Chiliensis) Y Dorado (Seriola Lalandi) En La Region De Arica-Parinacota,Arnaldo Vilaxa Olcay,"Acuicultura, Peces Pelagicos, Arica",328000.0,Pesca Y Acuicultura,2/25/2009,2/25/2013
D07I1017,2007,Biotecnologia Aplicada A Produccion De Alimentos  Y Dietas Balanceadas Para Optimizar El Cultivo Del Ostión Del Norte,Maria Lepez Garcia,"Pastas De Microalgas, Ostion Del Norte, Cultivos",275000.0,Agropecuaria,12/4/2008,12/4/2011
D07I1018,2007,"Alimento Inerte Para Larvas De Peces, A Través De La Técnica De Secado Por Aspersión",Elisabeth Brintrup Galindo,"Alimento, Microcapsulas, Larvas De Peces",349000.0,Pesca Y Acuicultura,12/16/2008,12/15/2011
D07I1019,2007,"Espermiogramas Digitales Asistidos Por Internet (EdAi): Concentración, Movilidad, Vitalidad, Morfol Ogía Y Fragmentación Adn Espermático.",Steffen Hartel Grundler,"Espermiogramas Digitales, Procesamiento De Imágenes, Telemedicina E Internet",299000.0,Salud,2/12/2009,8/31/2012
D07I1026,2007,Desarrollo De Productos Frutícolas Mínimamente Procesados En Fresco Como Estrategia Para Aumentar El Consumo. Bases Tecnológicas,Víctor Escalona Contreras,"Fresh-Cut Fruit, Minimally Fresh Processed, Modified Atmosphere Packa",155000.0,Otros,3/2/2009,3/1/2012
D07I1029,2007,Construcción De Un Instrumento De Evaluación Del Desarrollo De Niños Chilenos De 0 A 6 Años.,Marta Edwards Guzmán,"Desarrollo Infantil, Evaluación, Test",191000.0,Otros,3/2/2009,12/31/2012
D07I1032,2007,Arrecifes Artificiales: Incremento De La Producción Y Biodiversidad En Las Áreas De Manejo,Carlos Merino Pinochet,"Arrecifes, Concholepas Concholepas, Biodiversidad",378000.0,Otros,3/5/2009,3/5/2012
D07I1034,2007,Desarrollo De Tecnologías Silvícolas Para Plantaciones De Coihue (Nothofagus Dombeyi) Y Raulí (Notho Fagus Nervosa) A Objeto De Aumentar La Oferta De Madera De Calidad Para La Industria Forestal,Pablo Donoso Hiriart,"Plantaciones, Coihue, Rauli",356000.0,Forestal,3/16/2009,3/16/2015
D07I1040,2007,Caracterizacion Del Balance De Carbono: El Caso De La Fruticultura Chilena De Exportacion Y Posibili Dades De Mitigar Las Emisiones De Co2,Anthony Wylie Walbaum,"Balance Carbono, Emisiones, Captura",163000.0,Tic,12/15/2008,10/15/2011
D07I1042,2007,Producción De Semilla De Picoroco Para Su Cultivo Industrial,Daniel Lopez Stefoni,"Picorocos, Semilla, Hatcheries",259000.0,Agropecuaria,1/2/2009,1/2/2012
D07I1045,2007,Desarrollo De Un Proceso Biotecnológico Para La Revalorización De Descartes De La Industria De Proce Samiento De Berries,Maria Zuñiga Hansen,"Alimentos Funcionales, Berries, Enzimas",230000.0,Manufactura,12/17/2008,5/17/2012
D07I1046,2007,Modalidad Innovadora  De Asistencia Integral Del Parto: Nacimiento En Familia Para Mujeres De Bajo R Iesgo Obstetrico Del Sistema Público De Salud,Claudia Uribe Torres,"Parto Personalizado, Centro Integral Del Parto, Nacimiento En Familia",259000.0,Salud,3/2/2009,7/31/2012
D07I1048,2007,Diseño E Implementación De Un Sistema De Gestión Del Conocimiento Sobre América Latina Para La Toma De Decisiones De Actores Sociales Relevantes,Juan Cheyre Espinosa,"Sistemas Inteligentes, In, América Latina, Toma De D, Cognitiva, Datamining, Al",259000.0,Otros,3/24/2009,3/24/2012
D07I1051,2007,Droga Botánica (Botanical Drug Para La Fda De Eeuu) Para El Tratamiento En Enfermedades Crónicas Aso Ciadas A Fibrosis De Alta Incidencia Nacional Y Mundial,Enrique Brandan Siques,"Botanical Drug, Fibrosis, Enfermedades Crónicas",257000.0,Salud,3/2/2009,3/2/2013
D07I1052,2007,Droga Semi-Sintética  Idn 5706 Para El Tratamiento De La Enfermedad De Alzheimer Y Trastornos Cognit Ivos,Nibaldo Inestroza Cantin,"Medicamento  Natural, Alzheimer, Trastornos Cognitivos",277000.0,Salud,12/2/2008,12/2/2012
D07I1057,2007,Desarrollo De Un Prototipo De Biosensor De Membrana Para La Detección Temprana De Patógenos,Raul Galindo Urra,"Biosesensor, Patogenos, Bio-Membranas",192000.0,Otros,1/1/2009,2/1/2012
D07I1061,2007,Utilización De Aditivos Alimentarios Funcionales De Origen Bacteriano (Aafob) Como Alternativa Al Us O De Antibióticos En Acuicultura,Miguel Dinamarca Tapia,"Biotecnología, Acuicultura, Antibióticos Quorum Sensi",353000.0,Pesca Y Acuicultura,3/2/2009,5/2/2012
D07I1063,2007,Manejo Biotecnológico De Microalgas Oleaginosas Nativas Para La Obtención De Biodiesel,Patricia Gomez Vergara,"Biodiesel, Microalgas Nativas Oleagi, Cultivo Masivo",291000.0,Agropecuaria,12/9/2008,12/9/2011
D07I1075,2007,Desarrollo De Tecnología Para La Optimización De Sistemas Integrados De Implante De Piel,Manuel Young Anze,"Implante, Piel, Células Troncales",319000.0,Otros,4/1/2009,6/1/2013
D07I1076,2007,Definición E Implementación De Un Sistema De Especificación Por Durabilidad De Estructuras De Hormig Ón Armado,Carlos Videla Cifuentes,"Corrosión, Durabilidad, Hormigón",80000.0,Infraestructura,11/24/2008,7/31/2011
D07I1078,2007,Investigación Y Desarrollo De Un Paquete Tecnológico Para Producir Etanol A Partir De Álamos Híbrido S,Ximena Petit-Breuilh Sepulveda,"Bioetanol, Etanol Celulósico, Álamos Híbridos",356000.0,Otros,1/12/2009,7/12/2013
D07I1080,2007,Salmonx: Inspección Visual Automática De Filetes De Salmón Usando Rayos X.,Domingo Mery Quiroz,"Rayos X, Control De Calidad, Salmones",139000.0,Pesca Y Acuicultura,3/1/2009,9/30/2010
D07I1085,2007,Producción De Abalones Monosexo Mediante Inactivación Nuclear Gamética Y Desarrollo De Una Técnica P Ara La Identificación Sexual: Soluciones Biotecnológicas Para La Industria Del Abalón.,Cristian Gallardo Escarate,"Monosexo, Identificación Sexual, Biotecnología Abalón",197000.0,Tic,11/17/2008,5/17/2011
D07I1086,2007,Perfeccionamiento De Moléculas Inhibidoras De Hemicanales Para Su Uso Anti-Inflamatorio En Enfermeda Des Humanas,Juan Saez Carreño,"Inflamacion, Nutraceuticos, Hemicanales",309000.0,Tic,12/15/2008,7/15/2014
D07I1095,2007,"Efecto Inmunoestimulador Y Tecnología De Producción De Oligosacáridos (Ss (1,3-1,6) Glucanos) Extraíd Os De Algas Pardas Cultivadas Y Su Evaluación En Cultivos De Peces Y Moluscos",Roberto Flores Aguilar,"Inmunoestimulador, Oligosacárido (Ss 1,3/1,6, Algas Pardas",299000.0,Agropecuaria,2/11/2009,11/10/2011
D07I1096,2007,Bases Tecnológicas Para La Creación De La Industria De Ecofertilizantes Mediante El Uso De Biocarbón Producido A Partir De Residuos Biomásicos,Rodrigo Navia Diez,"Biocarbón, Ecofertilizante, Residuos Biomásicos",284000.0,Otros,12/15/2008,12/15/2012
D07I1101,2007,Segregación De Clones De Eucalyptus Nitens Mediante Micro Y Nanotecnologías Para La Fabricación De P Roductos De Ingeniería De Alto Valor,William Gacitua Escobar,"Eucalyptus Nitens, Nanotecnologías, Productos De Madera Avanz",299000.0,Forestal,2/23/2009,2/23/2012
D07I1109,2007,Generación Y Uso De Gases Biogénicos En Chile Como Sustituto De Gas Natural (Sng),Alfredo Gordon Strasser,"Gas Natural, Gas Biogénico, Energías Renovables",138000.0,Otros,2/1/2009,10/31/2011
D07I1110,2007,Formación De Un Plantel De Reproductores  Para El Desarrollo  De La Tecnología  De Producción De Hue Vos Y Juveniles  De  Esturión  Blanco  (Acipenser  Transmontanus )  Y  De  Esturión Siberiano (Acipe Nser Baerii) A Escala Industrial  En Chile.,Juan Uribe Barichivic,"Reproduccion, Tecnologia, Produccion",384000.0,Manufactura,1/9/2009,1/9/2012
D07I1113,2007,Desarrollo De Productos Terapéuticos Para Tratamiento De La Hipertensión Arterial A Partir De Especi Es Herbáceas De La Flora Chilena,Raul Salvatici Salazar,"Extractos Activos, Hipertensión Arterial, Especies Herbáceas",252000.0,Tic,12/17/2008,12/14/2012
D07I1114,2007,Desarrollo De Una Tecnología Para La Producción De Juveniles Triploides De Turbot  (Scophthalmus Max Imus)   En Hatchery  Y Evaluación  De La Resistencia  Al  Caligus Durante La Etapa De Engorda  En  E L Sur De Chile.,Mauricio Pineda Gutierrez,"Turbot, Triploide, Biotecnología",363000.0,Otros,12/15/2008,12/15/2011
D07I1117,2007,Innovar En Las Estrategias Terapéuticas Para El Tratamiento De La Diabetes A Través De Un Curso De A Cción Complementario A La Insulina. Desarrollo De Moléculas Activadoras Con Especificidad Para Sitio S Regulatorios De Los Transportadores De Glucosa,Juan Vera Carcamo,"Diabetes, Hiperglicemia, Transportador De Glucosa",448000.0,Tic,4/1/2009,9/1/2013
D07I1118,2007,"Escalamiento Comercial De La Producción De Juveniles De Halibut Del Atlántico, Mediante Manejo De Va Riables Ambientales, Nutricionales E Inmunitarias De Los Reproductores.",Pablo Gallardo Ojeda,"Halibut, Cultivo, Reproductores",329000.0,Agropecuaria,11/28/2008,11/28/2012
D07I1125,2007,Aprovechamiento De La Zona Intermareal Para El Desarrollo De Una Acuicultura Sustentable,Luis Filun Villablanca,"Cultivo, Intermareal, Acuicultura",329000.0,Agropecuaria,1/2/2009,1/2/2012
D07I1130,2007,Metodologías Para Evaluar Planes  Mineros De Cobre De Largo Plazo Con Incertidumbre En Precios Y Leyes De Mineral.,Rafael Epstein Numhauser,"Planificación Minería, Evaluación De Inversiones, Incertidumbre",209000.0,Minería,3/1/2009,9/1/2011
D07I1136,2007,"Diseño, Producción Y Evaluación De Jugos De Uvas Con Propiedades Funcionales Que Contribuyan A La Pr Omoción De La Salud De La Población",Nora Lutz Riquelme,"Alimentos Funcionales, Polifenoles, Biomarcadores De Activida",290000.0,Agropecuaria,4/1/2009,4/1/2012
D07I1137,2007,Obtención De Productos Químicos De Alto Valor Y Combustible Líquido Mediante Conversión Termoquímica De Biomasa,Emilio Moreno Hozven,"Bio-Oil, Pirólisis, Conversión Termoquímica",280000.0,Otros,12/9/2008,3/31/2012
D07I1138,2007,Optimización De Una Unidad De Cultivo De Concholepas Concholepas Con Sistema Controlado Mediante La Implementación De Herramientas Biotecnologicas Fundamentada En La Aplicación De Alimento Probiótico,Mario Lody Cortes,"Concholepas Concholepas, Probioticos Y Sistema In, Semilla",329000.0,Agropecuaria,12/1/2008,12/30/2011
D07I1140,2007,"Desarrollo De Medios Sorbentes Reactivos Para La Remocion De Arsenico De Fuentes De Agua Potable: In Novacion En Procesos De Sintesis, Regeneracion Y Manejo De Residuos",Pablo Pasten Gonzalez,"Remoción De Arsénico, Aguas Subterraneas, Medios Sorbentes",209000.0,Energía,2/1/2009,4/30/2012
D07I1143,2007,Avanzar En Calidad: Desarrollo Y Transferencia De Un Modelo De Gestión De Calidad Para Programas Soc Iales,Teresita Matus Sepúlveda,"Gestión De Calidad, Programas Sociales, Intervención Social",130000.0,Otros,3/5/2009,3/5/2012
D08I1010,2008,Desarrollo Y Evaluacion Experimental De Componentes De Software Interactivos Que Implementan Estrate Gias De Aprendizaje Para Mejorar La Comprension Lectora Y La Produccion Significativa De Textos,Mario Lopez Villarroel,"Mejoramiento De Lectura Y, Componentes De Software I, Programa Virtual De Forma",237600.0,Tic,12/21/2009,12/21/2011
D08I1011,2008,"Optimización Del Cultivo De Semilla De Culengue (Gari Solida), Enfocada Al Cultivo De Engorda.",Elisa Pacheco Sanchez,"Culengue, Cultivo, Semilla",415800.0,Agropecuaria,3/1/2010,3/1/2015
D08I1015,2008,Desarrollo E Implementaciàn De Una Herramienta Computacional Para La Detecciàn De Copias En Document Os Digitales En La Educaciàn: Document Copy Detector (Docode),Juan Velasquez Silva,"Detecciàn De Copias, Web Content Mining, Semantic Web Mining",237600.0,Tic,12/30/2009,12/30/2011
